given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,soc_sec_id
jacob,coppola,3,smeaton circuit,deer farm,williamstown,3400,sa,19211130,8983109
holly,ang,9,pinkerton circuit,professional centre,robina,3919,vic,19300225,1127897
eliza,berry,25,shout place,jingara,eaglehawk,2229,nsw,19381031,3608034
ruby,white,37,archer street,collier park vlge,whyalla,3341,vic,19920824,7891103
amy,steinert,20,werriwa crescent,kangaroo grnd,hillston,5251,nsw,19411122,7428687
nicholas,dixon,60,archibald street,,dalyston,2154,vic,19230212,6851976
joshua,nguyen,11,beattie crescent,altona,casino,3029,vic,19240622,8948695
lachlan,hukowskyj,18,laidley place,mariah,adamstown,2137,nsw,19821022,2246928
kieren,steers,10,whittell crescent,loma,east innisfail,2280,nsw,19060603,1532338
alexandra,green,13,folingsby street,pint pot,queenscliff,2720,vic,19840808,9788564
lucy,mccarthy,29,charlton street,warrah lea,bundaberg,4061,qld,19940917,6596660
jock,sedunary,466,douglas close,the briar patch,nar nar goon,3015,sa,19970805,3855499
riley,moubarak,,hagen place,noolabi,auburn,6007,vic,19400916,5023399
molly,hanna,18,lewis luxton avenue,tulliallan,salisbury east,2092,vic,19171018,3994290
ruby,buccini,36,embling street,yarras est,springbrook,2290,qld,19951117,7734393
jasper,dorling,155,dowling street,gateway vlge caravn park,upwey,2069,nsw,19470208,2142730
shandril,tinfina,437,stuart street,bodyworks healing centre,glenhaven,4737,nsw,19880220,2185877
tylah,valesic,20,beaumaris street,lift,preston,2795,nsw,19750402,8445597
warrick,golder,38,gormanston crescent,alanvale,dwellingup,6051,sa,19680328,7185543
alexandra,alderson,4,arkell place,toolooa,clarinda,3764,vic,19230610,3671723
alexandra,meixner,42,mannheim street,casablanca,st albans,2913,sa,19030525,3838784
annabel,malin,5,findlay street,pacific bay villas,mawson,2099,vic,19291020,4116074
grace,dolliver,28,geils court,north star resort,doyalson,5720,qld,19040326,8625522
carlin,zordan,74,burnie street,kangaroo creek,,2213,nsw,19070620,1373412
amber,coleman,6,matson street,altona,mount isa,2121,wa,19050907,2464697
michael,friebel,40,lawrence wackett crescent,port fairy road,northgate,4109,nsw,19841025,3055957
ebony,penno,62,weingarth street,sheidow park medical centre,minto,2840,qld,19090710,9031641
cameron,dolejs,17,medley street,merrangbauer park,prospect,4812,nsw,19250828,8585817
rebekah,whitters,55,mcginness street,bay city plaza,mckinnon,2076,nsw,19360902,9026077
carla,matthews,3,waramanga place,maculata,humpty doo,3064,wa,19480730,5223185
,finlay,14,castleton crescent,killuke,bundaberg,4670,wa,19600319,1709445
danielle,clarke,7,port jackson circuit,goyder centre,hoppers crossing,6108,nsw,19810727,9407324
elli,noble,1,saggers close,tinaroo falls,spearwood,6330,vic,19420501,9762210
braedon,bindoff,484,eve place,moreton,hamilton,2099,nsw,,7181006
charlotte,maynard,33,tarrabool street,little shalford,worongary,2068,nsw,19840915,3337218
dylan,lomman,1,cockburn street,hyland,taloumbi,2756,vic,19941224,2435246
william,minnican,10,tunney crescent,berkeley vlge,redbank plains,2835,qld,19530313,5016929
jacob,webb,14,hawdon street,aumuller house,forest lodge,6050,nsw,19450315,8971806
robert,westhorp,26,kosciusko avenue,oak park,port pirie,3106,vic,19371011,1463700
alisa,tiller,381,marchant circuit,rosetta village,dandenong north,3087,qld,19550719,9314806
lauren,mellick,54,lewis luxton avenue,,cooks hill,2161,qld,19561107,9988724
teaha,rawlings,23,charterisville avenue,moonby downs,toowoomba,4006,sa,19601115,9235941
ruby,allchin,20,mccarten place,glenhurst,ascot,2106,sa,19470412,1630282
isabella,white,8,cooling place,,rosebud,6151,sa,19990911,2206317
genevieve,bristow,7,schonell circuit,the park,malvern east,3109,nsw,19890119,7811495
belinda,hilton,38,beltana road,villa 2,botany,2171,vic,19640816,6397676
taliah,bunuggurr,18,eldridge street,drayton,wallsend,2031,qld,19760404,1387033
alessia,harrington,36,meredith circuit,gliding gulls,sunshine north,3192,nsw,19561129,5264440
tanyshah,wiemann,68,anne place,sussex farm rmb 3958,strathalbyn,3337,nsw,19640904,8798582
blake,beelitz,26,ranken place,goodrick park,elwood,4740,nsw,19760330,8133663
jared,allsopp,35,theodore street,peroomba,hazelbrook,4121,nsw,19511220,5416662
jack,danby,,thompson place,woorabinda,norwood,2340,vic,19991118,1030908
kyle,genovese,,harrington circuit,anzac house (cnr archer s street,port lincoln,4725,vic,19780802,8478632
jack,collinson,4,blowering street,canobolas caravn park,leeton,4221,nsw,19821223,5810985
cassandra,seymour-griffin,29,priddle street,the burren,bayswater,3104,nsw,19961213,6740375
chase,gilbertson,5,tipiloura street,cornvale,gununa,3083,nsw,19760713,9832872
natalia,langrehr,32,calvary clinic,mt annan,narellan vale,5290,nsw,19981015,5685638
erin,matthews,10,williamson street,yaraan,kilcoy,4218,qld,19991129,7747845
daniel,lowe,18,stanfield close,,plympton south,2111,vic,19230424,5226883
neneh,large,14,onkaparinga crescent,heritage manor est,woollahra,4352,sa,19950725,8160717
chelsea,miles,23,illawarra court,rosehill,greensborough,2230,qld,19950926,1751900
zack,spanton,108,sargeant place,waioma,raceview,4500,qld,19680828,1159113
bianca,clarke,59,florence taylor street,circle court,chittaway point,2330,vic,19400401,6129111
sophie,abeywickrama,48,bambridge street,brentwood vlge,leppington,4067,nsw,19570314,9229864
sophie,tertipis,23,walker crescent,furlough house,brighton-le-sands,2340,nsw,19490918,7755180
pearson,goode,23,cane place,culbone,manly vale,2602,vic,19840402,7430736
shantal,negri,159,hagelthorn street,port rush parade,port macquarie,4702,qld,19970221,4740975
caitlin,berry,188,roseworthy crescent,whispering pines,toodyay,3150,qld,19400622,2073490
charlotte,coffey,5,hallen close,thurlimbah,ringwood,2560,,19741217,9493726
daniel,crook,7,liffey circuit,rajamare,frankston,3266,nsw,19971114,5337955
riley,walls,13,florence taylor street,nepean shores,padstow,3084,qld,19200129,1018744
tai,philps,17,burrendong street,el-woodaro,rokeby,6258,nsw,19610906,2863233
isabella,novak,40,ebden street,carinya vlge,mooroolbark,5074,vic,19870905,5546417
michael,chigros,8,beasley street,gypsum pit,murrumbateman,3930,vic,19380317,5018010
nicholas,cochrane,845,olney place,,edithvale,2450,vic,19260717,9800269
reganne,mayer,47,,fraser lodge,marsfield,3465,vic,19741017,8978233
lily,keelty,117,mcgivern crescent,navan park,port adelaide,3551,qld,19800514,2027365
levi,prideaux,10,beckett street,terra nostra,milperra,6525,wa,19230510,9135299
katelyn,slack-smith,5,mugga way,bundong,marrara,3505,nsw,19990408,3364407
caitlin,coxon,144,evergood close,blue gum park,smithfield,3109,act,19160701,4213502
ty,bradshaw,12,greenhood place,conmurra,lauderdale,3146,qld,19630327,7145468
riley,noble,17,thake place,station homestead,matraville,5032,wa,19600221,8713309
alison,hearn,4,macdonnell street,cabrini medical centre,adelaide,2720,vic,19191230,2937695
courtney,sennar,60,arinya street,kangaroo grnd,kellyville,7248,act,,9329570
jordan,toms,20,lachlan street,belgrave arcade,plainby,2620,nsw,19760913,3320758
robert,nguyen,26,willoughby crescent,wandendi,dianella,5155,nsw,19381017,4982192
samuel,paterson,4,garran place,sunnyside orchards,yarraville,2111,nsw,19360226,3308420
,whishaw,25,ashcroft crescent,rosebery hill,vaucluse,4670,nsw,19751021,3381395
alex,hanna,146,pocket avenue,scottsdale,yangebup,3941,vic,19040515,7193215
georgia,lowe,7,chipperfield circuit,eastern end,ryde,3500,vic,19141110,1576434
,ryan,42,beazley crescent,shaudell,torquay,0830,sa,19820718,9041824
tiarna,lapienis,47,hunter street,cooralook,ormond,6027,nsw,19971203,3933703
cain,dietrich,40,eugenia street,legacy units,bunbury,3782,tas,19550801,2545231
darcy,hamblin,28,goldfinch circuit,tarqua,geelong south,2320,wa,19141204,7758955
sophie,fitzpatrick,5,longerenong street,briars meadows,kincumber,2450,nsw,19200110,7018366
xanthe,pringle,46,woodfull loop,morven,woori yallock,6110,vic,19250210,4259044
emiily,stronach,555,hodgkinson street,triton units,dapto,3199,tas,19830423,4516064
shannon,hope,22,,the broadwalk arcade,tennant creek,4017,vic,19300617,6942665
chloe,dunnicliff,10,fraser place,walkabout palms,belgrave,4211,nsw,,9683634
chloe,white,10,madigan street,woodbine homestead,barraba,3055,nsw,19620821,4067329
annabelle,romeyn,18,ferrier place,sec 247,bray park,6155,vic,19350129,2470380
emiily,green,47,craig place,rosemeade,ashfield,3095,nsw,19580116,4427524
georgia,green,18,madigan street,kareela,mentone,3137,qld,19341105,5788426
brooklyn,hamley,18,eildon place,flowerpot,woodlands,3013,nsw,19550602,7460551
eleanor,luckman,34,banks street,st francis village,aspendale gardens,4361,wa,19920704,2330095
jasper,trowse,1,kilburn close,the village condo 23,crestmead,4102,qld,19970120,5630769
michael,george,8,burkitt street,halfmoon station,toowoomba,2026,nsw,19350216,3561120
james,rankine,7,beattie crescent,,north hobart,2072,sa,19030624,1444078
ethan,matson,310,worrall street,ben nevis estate,albion park rail,3672,qld,19830111,9201028
joel,waller,12,quiros street,marella,bowral,4670,vic,19740716,8352619
sascha,demarco,3,franks place,tantallon,gracetown,5169,tas,19960906,9430667
tayah,pascoe,211,o'halloran circuit,stonehenge,salisbury east,2285,nsw,19410809,9400248
chloe,lowe,344,phillip avenue,lewin lodge,deagon,4306,wa,19840502,6220613
jessica,crook,15,hilder street,legacy units,moyston,3133,qld,19950421,4759618
brooke,gillis,72,hutcheson street,twenty-third avenue pharmacy (cnr mawarr,scarborough,2810,nsw,19680205,6797695
xani,caruana,9,ordell street,lachlan view,wynyard,2170,qld,19840619,2057736
arabella,holyoak,49,hughes crescent,b,malvern,4405,wa,19280311,8444431
amelia,cochrane,74,morrow street,riverside professional centre,slacks creek,2048,tas,19220112,5154778
bailey,hai van,10,orkney place,portal cnr hives,emerald,5044,nsw,19710505,4461398
tanyshah,praehofer,15,moogerah street,roseglen,woollahra,3875,nsw,19290421,7881845
harry,hyland,205,ferguson circuit,,herberton,6722,vic,19910709,5231050
mikaela,stanfield,16,giltinan place,stefonair,maryborough,4817,qld,19911222,5549486
noah,tiller,264,miranda place,ivydale (rsd 1820),mullumbimby,3131,nsw,19780216,7578909
joshua,fauser,2,harrington circuit,unt 2,kingsford,2280,nsw,19820606,4981335
lauren,jeffries,154,endeavour street,bangaroo (cnr willowvale r road,patonga,2190,wa,19850503,4934969
zachary,stanley,6,luehmann street,southern cross,berwick,2099,sa,19031015,3379992
abbey,malin,3,burkitt street,malinga,north maclean,2080,vic,19850328,7401540
faith,lowe,1,shepherd street,,st clair,3058,nsw,19140623,2694419
tyler,walch,26,pither close,warbinya,st ives,3871,vic,19650916,5533620
shai,lock,20,arabana street,kyeema vineyard,melville,6065,nsw,19820129,9117058
jacobie,white,32,pitcairn street,willowfield,sefton,2565,wa,19940831,6421878
jayde,mccarthy,13,bywaters place,chateau tahbilk,prospect,3198,qld,19381120,8148821
hannah,rivers,5,collings street,callatoota,toorak,2487,nsw,19521217,6906828
,reid,147,marr street,walkers orchard,arthurs creek,7330,nsw,19240712,7585720
sarah,eglinton,19,beasley street,bandaroo,naracoorte,4021,nsw,19451107,4310446
madeleine,wang,129,goodsir place,may cottage,devonport,4030,vic,19840516,1358332
noah,herbert,13,beasley street,herbert creek,oak park,4280,sa,19431227,7049548
jeremy,matthews,70,spensley place,pandora orchard,cecil park,3030,act,19700526,6692221
lushia,allchin,940,poynton street,uc-dai-loi,mossman,6014,vic,19870205,5901439
keely,coulson,28,scantlebury crescent,alice downs,toowoon bay,5096,sa,19930412,1189146
sarah,bradshaw,6,hallen close,red tank,mullaloo,2161,vic,19340509,9150146
alexander,drymis,47,feltus place,springbanks,highton,2041,nsw,19571119,4370533
gemaley,meadows,42,alarmon crescent,kalang,newham,3146,vic,19230420,5029065
harvey,purser,184,osburn drive,villa 19,mulyandry,2680,,19000823,8501583
,bazley,14,pennefather street,the willows,greensborough,4209,wa,19110509,7072734
thomas,ryan,8,meredith circuit,silk hush,dunsborough,4215,vic,19270407,7468430
noah,george,3,steinwedel street,glendale stud,gumdale,6020,vic,19270723,7682028
emma,marcola,7,totterdell street,rosetta village,goonellabah,6018,vic,19641017,7190961
shanaye,navarro,103,frater crescent,central coast van park,dulwich hill,4520,vic,19211104,9601221
ella,richmond,2,investigator street,mynora,crestmead,4306,nsw,19000112,6508977
joshua,white,85,hindmarsh drive,hobbit hole,nambour,3840,vic,19230425,7052918
ella,rollins,31,weston street,blue hills,kelmscott,3304,qld,19930802,6211133
charlee,coulson,7,diamantina crescent,specialist centre,preston west,4740,qld,19100918,3920842
charlee,ponsford,7,hawker street,locn 449,harbord,2234,nsw,19290803,8863899
holly,matthews,47,mountain circuit,,west lakes shore,5085,nsw,19721010,5642441
chloe,egan,132,wattle street,argyle village,mooroolbark,3831,nsw,19910930,5759422
eliza,matthews,10,launceston street,settle downs,carrick,3138,wa,19130330,7623803
kate,garden,9,bettington circuit,robinson road,rochester,3121,nsw,19021008,8610454
jason,fenwick,5,vincent place,glenearra,morphettville,3011,qld,19550520,4178650
coby,braine,14,longmore crescent,clftn waters vlge,gaven,2747,nsw,19491118,3329459
lachlan,crook,16,nardoo crescent,,campbelltown,2325,nsw,19010124,2308429
andrew,hauser,11,wanganeen avenue,,heckenberg,2289,vic,19270207,3336874
liam,scerri,55,benham street,the sycamores,berwick,6155,vic,19320829,9489744
brydee,lamprey,16,bavin street,unt 2,goodwood,3260,nsw,19490504,2250069
ky,green,61,heard street,opal cove resort,kingaroy,5251,nsw,19260320,3138813
alana,morrison,28,namadgi circuit,allanvale,artarmon,6056,vic,19081110,2007717
kody,mewett,9,priddle street,st francis village,bayswater,2518,nsw,19880523,7709827
silas,mccarthy,10,mcintosh street,kiloran,port fairy,6110,nsw,19330313,6901115
dylan,patafta,10,goldner circuit,kilnsey,auburn,3183,vic,19100402,7951303
abbey,crisci,23,spence place,gorge creek orchards,cygnet river,7030,,19890327,7400712
riley,webb,5,dent place,,meadow springs,2226,wa,19161013,1897297
cade,bishop,2,abrahams crescent,carinya vlge,clayton,4059,vic,19830405,2481294
oakleigh,hoang,72,la perouse street,tiverton,wyong,4817,tas,19680324,6697687
william,demarco,21,shenton crescent,,south perth,3840,nsw,19170802,3018112
indiana,campbell,6,linger place,oakdene,salisbury,7250,wa,19430315,7787158
joshua,cloke,11,mcquade close,malinga,kyabram,2650,,19640531,9168763
jamie,paterson,,lindrum crescent,fairlane estate,wangaratta,3104,wa,19860221,5336409
jordan,kondakov,115,fleay place,stockland cairns,clayton,2640,,19270806,9876548
kristin,swiggs,24,calder crescent,villa 3,campbelltown,5690,nsw,19460420,1866967
shai,reid,15,morant circuit,stone oak farm,maitland,2905,vic,19151011,5824638
tiffany,schuster,35,vanzetti crescent,snug beach cvn park,smithfield,2579,wa,19440522,6698734
sophie,campbell,16,belconnen way,hazel hill,,2323,qld,19210520,9011644
marianne,reni,23,bath place,eventide home,casino,5118,sa,19920302,1168729
wilson,morell,74,horrocks street,ulinga,toorak,2000,vic,19371114,2710625
elki,menzies,1,lyster place,booroondoo north,northwood,2585,vic,19980624,4970481
lachlan,girdler,3,tiptree crescent,villa 19,toowoomba,2747,nsw,19070323,9886540
braiden,kang,74,bastow circuit,inglewood,rivett,2092,qld,19290221,6533958
jordan,campbell,3,brownless street,lamont park,garbutt,2207,vic,19490816,3930891
tarnee,fitzpatrick,8,conjola close,mirani,st kilda,4421,qld,19950715,8081610
laura,mizon,52,mugga lane,jarrah rd shopping town,penguin,2038,nsw,19510906,9223852
jenna,grosser,7,heagney crescent,fronda,ashwood,2528,nsw,19020713,3312375
ella,chell,16,lawrence close,sec 301,harris park,4650,wa,19230110,9573051
ayla,mccarthy,268,weavers crescent,yenda units,lake munmorah,3094,qld,19541018,1627605
mitchell,noyce,5,rosella street,rowethorpe,,2540,wa,19660901,2277894
matthew,schuster,14,elmslie place,centrefair plaza,ulladulla,2251,nsw,19890911,9319732
james,clarke,119,moondarra street,de cameron,tweed heads,3095,vic,19061129,6885994
alia,haydock-wilson,6,croton street,kimberley,the entrance,3132,nsw,19901212,3171838
jake,blake,212,casson street,longridge,geelong west,3280,nsw,19601009,8244609
blake,kontopoulos,1,genoa street,coolinda,penrith,2763,wa,19181122,4193541
jessica,white,4,levi place,habitat,carlingford,6054,vic,19691105,8241849
ebony,webb,21,knox street,crestwood,highgate,2196,nsw,19001231,5875656
abby,tsokas,58,barnard circuit,,bassendean,3165,nsw,19290602,3554799
sophie,colquhoun,11,collocott crescent,locn 2093,port augusta,2605,tas,19431223,8018767
sebastian,sitepa,39,whitton close,wychwood,inneston,2526,nsw,19910429,6906715
jake,simmonds,37,castley circuit,lyndilan,mansfield,6027,nsw,19110310,6453549
chloe,worm,6,brentnall place,donna valley,karloo,3128,nsw,19000814,9383057
lucas,portlock,2,mccaw place,greenwood,ascot vale,2680,nsw,19960325,7237519
edward,marshman,4,cambridge street,lykabetos,cabramatta,3201,wa,19521111,5673646
fergus,hendy-pooley,3,stace place,nuffield village,oakden,6108,vic,19160101,5515164
ava,,33,kumm place,the manor garden,harris park,2323,qld,19061113,3155906
annika,campbell,71,totterdell street,the mews royal hotel bldg,laverton south,4359,vic,19290222,3988407
